"","Index","Type.1","Type.2","Total","HP","Attack","Defense","SP..Atk.","SP..Def","Speed","names","NormHP","NormAttack","NormDefense","Performance","Grade"
"1127",947,"Grass","Ghost",480,55,115,70,80,70,90,"Brambleghast",0.21259842519685,0.594594594594595,0.26530612244898,0.0337373136273024,"Weak"
"1128",948,"Ground","Grass",335,40,40,35,50,100,70,"Toedscool",0.153543307086614,0.189189189189189,0.122448979591837,0.00375698780895631,"Weak"
"1129",949,"Ground","Grass",515,80,70,65,80,120,100,"Toedscruel",0.311023622047244,0.351351351351351,0.244897959183673,0.0269620987530999,"Weak"
"1130",950,"Rock","",450,70,100,115,35,55,75,"Klawf",0.271653543307087,0.513513513513513,0.448979591836735,0.0628316498082527,"Weak"
"1131",951,"Grass","",304,50,62,40,62,40,50,"Capsakid",0.192913385826772,0.308108108108108,0.142857142857143,0.00869116833368802,"Weak"
"1132",952,"Grass","Fire",486,65,108,65,108,65,75,"Scovillain",0.251968503937008,0.556756756756757,0.244897959183673,0.0345555511159561,"Weak"
"1133",953,"Bug","",270,41,50,60,31,58,30,"Rellor",0.15748031496063,0.243243243243243,0.224489795918367,0.00879931118648779,"Weak"
"1134",954,"Bug","Psychic",470,75,50,85,115,100,45,"Rabsca",0.291338582677165,0.243243243243243,0.326530612244898,0.0233399646472762,"Weak"
"1135",955,"Psychic","",255,30,35,30,55,30,75,"Flittle",0.114173228346457,0.162162162162162,0.102040816326531,0.00208924260915262,"Weak"
"1136",956,"Psychic","",481,95,60,60,101,60,105,"Espathra",0.37007874015748,0.297297297297297,0.224489795918367,0.0248991326856344,"Weak"
"1137",957,"Fairy","Steel",297,50,45,45,35,64,58,"Tinkatink",0.192913385826772,0.216216216216216,0.163265306122449,0.00700995956586508,"Weak"
"1138",958,"Fairy","Steel",380,65,55,55,45,82,78,"Tinkatuff",0.251968503937008,0.27027027027027,0.204081632653061,0.0140978766650308,"Weak"
"1139",959,"Fairy","Steel",506,85,75,77,70,105,94,"Tinkaton",0.330708661417323,0.378378378378378,0.293877551020408,0.0369737816556714,"Weak"
"1140",960,"Water","",245,10,55,25,35,25,95,"Wiglett",0.0354330708661417,0.27027027027027,0.0816326530612245,0.000981755562407981,"Weak"
"1141",961,"Water","",425,35,100,50,50,70,120,"Wugtrio",0.133858267716535,0.513513513513513,0.183673469387755,0.0128253523328889,"Weak"
"1142",962,"Flying","Dark",485,70,103,85,60,85,82,"Bombirdier",0.271653543307087,0.52972972972973,0.326530612244898,0.047188721004469,"Weak"
"1143",963,"Water","",315,70,45,40,45,40,75,"Finizen",0.271653543307087,0.216216216216216,0.142857142857143,0.00859084303651233,"Weak"
"1144",964,"Water","",457,100,70,72,53,62,100,"Palafin Zero Form",0.389763779527559,0.351351351351351,0.273469387755102,0.0376500002171543,"Weak"
"1145",964,"Water","",650,100,160,97,106,87,100,"Palafin Hero Form",0.389763779527559,0.837837837837838,0.375510204081633,0.122826177519316,"Weak"
"1146",965,"Steel","Poison",300,45,70,63,30,45,47,"Varoom",0.173228346456693,0.351351351351351,0.236734693877551,0.0146086236324707,"Weak"
"1147",966,"Steel","Poison",500,80,119,90,54,67,90,"Revavroom",0.311023622047244,0.616216216216216,0.346938775510204,0.0666935222865482,"Weak"
"1148",967,"Dragon","Normal",501,70,95,65,85,65,121,"Cyclizar",0.271653543307087,0.486486486486487,0.244897959183673,0.0325646802836904,"Weak"
"1149",968,"Steel","",480,70,85,145,60,55,65,"Orthworm",0.271653543307087,0.432432432432432,0.571428571428571,0.0673267442920986,"Weak"
"1150",969,"Rock","Poison",350,48,35,42,105,60,60,"Glimmet",0.18503937007874,0.162162162162162,0.151020408163265,0.0047315764100916,"Weak"
"1151",970,"Rock","Poison",525,83,55,90,130,81,86,"Glimmora",0.322834645669291,0.27027027027027,0.346938775510204,0.0304713126110201,"Weak"
"1152",971,"Ghost","",290,50,61,60,30,55,34,"Greavard",0.192913385826772,0.302702702702703,0.224489795918367,0.0133091721642903,"Weak"
"1153",972,"Ghost","",488,72,101,100,50,97,68,"Houndstone",0.279527559055118,0.518918918918919,0.387755102040816,0.0564447068633795,"Weak"
"1154",973,"Flying","Fighting",500,82,115,74,75,64,90,"Flamigo",0.318897637795276,0.594594594594595,0.281632653061224,0.0536017224680892,"Weak"
"1155",974,"Ice","",334,108,68,45,30,40,43,"Cetoddle",0.421259842519685,0.340540540540541,0.163265306122449,0.0236213966497431,"Weak"
"1156",975,"Ice","",521,170,113,65,45,55,73,"Cetitan",0.665354330708661,0.583783783783784,0.244897959183673,0.0953240168338031,"Weak"
"1157",976,"Water","Psychic",478,90,102,73,78,65,70,"Veluza",0.350393700787402,0.524324324324324,0.277551020408163,0.0511916569309145,"Weak"
"1158",977,"Water","",530,150,100,115,65,65,35,"Dondozo",0.586614173228346,0.513513513513513,0.448979591836735,0.135448055383039,"Weak"
"1159",978,"Dragon","Water",475,68,50,60,120,95,82,"Tatsugiri Curly Form",0.263779527559055,0.243243243243243,0.224489795918367,0.014603846237367,"Weak"
"1160",978,"Dragon","Water",475,68,50,60,120,95,82,"Tatsugiri Droopy Form",0.263779527559055,0.243243243243243,0.224489795918367,0.014603846237367,"Weak"
"1161",978,"Dragon","Water",475,68,50,60,120,95,82,"Tatsugiri Stretchy Form",0.263779527559055,0.243243243243243,0.224489795918367,0.014603846237367,"Weak"
"1162",979,"Fighting","Ghost",535,110,115,80,50,90,90,"Annihilape",0.429133858267717,0.594594594594595,0.306122448979592,0.0783104099439308,"Weak"
"1163",980,"Poison","Ground",430,130,75,60,45,100,20,"Clodsire",0.507874015748031,0.378378378378378,0.224489795918367,0.0433398777855471,"Weak"
"1164",981,"Normal","Psychic",520,120,90,70,110,70,60,"Farigiraf",0.468503937007874,0.459459459459459,0.26530612244898,0.0573094153771319,"Weak"
"1165",982,"Normal","",520,125,100,80,85,75,55,"Dudunsparce Two-Segment Form",0.488188976377953,0.513513513513513,0.306122448979592,0.0769423377097168,"Weak"
"1166",982,"Normal","",520,125,100,80,85,75,55,"Dudunsparce Three-Segment Form",0.488188976377953,0.513513513513513,0.306122448979592,0.0769423377097168,"Weak"
"1167",983,"Dark","Steel",550,100,135,120,60,85,50,"Kingambit",0.389763779527559,0.702702702702703,0.469387755102041,0.128759702237992,"Weak"
"1168",984,"Ground","Fighting",570,115,131,131,53,53,87,"Great Tusk",0.448818897637795,0.681081081081081,0.514285714285714,0.157407916577995,"Normal"
"1169",985,"Fairy","Psychic",570,115,65,99,65,115,111,"Scream Tail",0.448818897637795,0.324324324324324,0.383673469387755,0.0560486173784262,"Weak"
"1170",986,"Grass","Dark",570,111,127,99,79,99,55,"Brute Bonnet",0.433070866141732,0.659459459459459,0.383673469387755,0.109774334096269,"Weak"
"1171",987,"Ghost","Fairy",570,55,55,55,135,135,135,"Flutter Mane",0.21259842519685,0.27027027027027,0.204081632653061,0.0119263334361197,"Weak"
"1172",988,"Bug","Fighting",570,85,135,79,85,105,81,"Slither Wing",0.330708661417323,0.702702702702703,0.302040816326531,0.0703912260967379,"Weak"
"1173",989,"Electric","Ground",570,85,81,97,121,85,101,"Sandy Shocks",0.330708661417323,0.410810810810811,0.375510204081633,0.051216325661995,"Weak"
"1174",990,"Ground","Steel",570,90,112,120,72,70,106,"Iron Treads",0.350393700787402,0.578378378378378,0.469387755102041,0.095326188377032,"Weak"
"1175",991,"Ice","Water",570,56,80,114,124,60,136,"Iron Bundle",0.216535433070866,0.405405405405405,0.444897959183673,0.0392552049719654,"Weak"
"1176",992,"Fighting","Electric",570,154,140,108,50,68,50,"Iron Hands",0.602362204724409,0.72972972972973,0.420408163265306,0.184995288619811,"Normal"
"1177",993,"Dark","Flying",570,94,80,86,122,80,108,"Iron Jugulis",0.366141732283465,0.405405405405405,0.330612244897959,0.049274705430161,"Weak"
"1178",994,"Fire","Poison",570,80,70,60,140,110,110,"Iron Moth",0.311023622047244,0.351351351351351,0.224489795918367,0.0247319238570082,"Weak"
"1179",995,"Rock","Electric",570,100,134,110,70,84,72,"Iron Thorns",0.389763779527559,0.697297297297297,0.428571428571429,0.116677670020977,"Weak"
"1180",996,"Dragon","Ice",320,65,75,45,35,45,55,"Frigibax",0.251968503937008,0.378378378378378,0.163265306122449,0.0157656218648345,"Weak"
"1181",997,"Dragon","Ice",423,90,95,66,45,65,62,"Arctibax",0.350393700787402,0.486486486486487,0.248979591836735,0.0426415094831293,"Weak"
"1182",998,"Dragon","Ice",600,115,145,92,75,86,87,"Baxcalibur",0.448818897637795,0.756756756756757,0.355102040816327,0.120809248168303,"Weak"
"1183",999,"Ghost","",300,45,30,70,75,70,10,"Gimmighoul Chest Form",0.173228346456693,0.135135135135135,0.26530612244898,0.00641061363468563,"Weak"
"1184",999,"Ghost","",300,45,30,25,75,45,80,"Gimmighoul Roaming Form",0.173228346456693,0.135135135135135,0.0816326530612245,0.00211095804144173,"Weak"
"1185",1000,"Steel","Ghost",550,87,60,95,133,91,84,"Gholdengo",0.338582677165354,0.297297297297297,0.36734693877551,0.0371770381018975,"Weak"
"1186",1001,"Dark","Grass",570,85,85,100,95,135,70,"Wo-Chien",0.330708661417323,0.432432432432432,0.387755102040816,0.0556525278934728,"Weak"
"1187",1002,"Dark","Ice",570,80,120,80,90,65,135,"Chien-Pao",0.311023622047244,0.621621621621622,0.306122448979592,0.0593854107039709,"Weak"
"1188",1003,"Dark","Ground",570,155,110,125,55,80,45,"Ting-Lu",0.606299212598425,0.567567567567568,0.489795918367347,0.168746499255161,"Normal"
"1189",1004,"Dark","Fire",570,55,80,80,135,120,100,"Chi-Yu",0.21259842519685,0.405405405405405,0.306122448979592,0.0265842502312694,"Weak"
"1190",1005,"Dragon","Dark",590,105,139,71,55,101,119,"Roaring Moon",0.409448818897638,0.724324324324324,0.269387755102041,0.0800933337965959,"Weak"
"1191",1006,"Fairy","Fighting",590,74,130,90,120,60,116,"Iron Valiant",0.28740157480315,0.675675675675676,0.346938775510204,0.0675721286769656,"Weak"
"1192",1007,"Fighting","Dragon",670,100,135,115,85,100,135,"Koraidon",0.389763779527559,0.702702702702703,0.448979591836735,0.123170149966775,"Weak"
"1193",1008,"Electric","Dragon",670,100,85,100,135,115,135,"Miraidon",0.389763779527559,0.432432432432432,0.387755102040816,0.0655547650173072,"Weak"
"1194",1009,"Water","Dragon",590,99,83,91,125,83,109,"Walking Wake",0.385826771653543,0.421621621621622,0.351020408163265,0.0573015109597787,"Weak"
"1195",1010,"Grass","Psychic",590,90,130,88,70,108,104,"Iron Leaves",0.350393700787402,0.675675675675676,0.338775510204082,0.0804059491598299,"Weak"
"1196",1011,"Grass","Dragon",485,80,80,110,95,80,40,"Dipplin",0.311023622047244,0.405405405405405,0.428571428571429,0.0542388532514517,"Weak"
"1197",1012,"Grass","Ghost",308,40,45,45,74,54,50,"Poltchageist",0.153543307086614,0.216216216216216,0.163265306122449,0.005620171899362,"Weak"
"1198",1013,"Grass","Ghost",508,71,60,106,121,80,70,"Sinistcha",0.275590551181102,0.297297297297297,0.412244897959184,0.0339761833824826,"Weak"
"1199",1014,"Poison","Fighting",555,88,128,115,58,86,80,"Okidogi",0.34251968503937,0.664864864864865,0.448979591836735,0.10244581000734,"Weak"
"1200",1015,"Poison","Psychic",555,88,75,66,130,90,106,"Munkidori",0.34251968503937,0.378378378378378,0.248979591836735,0.0324682637643268,"Weak"
"1201",1016,"Poison","Fairy",555,88,91,82,70,125,99,"Fezandipiti",0.34251968503937,0.464864864864865,0.314285714285714,0.0502422582312346,"Weak"
"1202",1017,"Grass","",550,80,120,84,60,96,110,"Ogerpon Teal Mask",0.311023622047244,0.621621621621622,0.322448979591837,0.062541965941516,"Weak"
"1203",1017,"Grass","Water",550,80,120,84,60,96,110,"Ogerpon Wellspring Mask",0.311023622047244,0.621621621621622,0.322448979591837,0.062541965941516,"Weak"
"1204",1017,"Grass","Fire",550,80,120,84,60,96,110,"Ogerpon Hearthflame Mask",0.311023622047244,0.621621621621622,0.322448979591837,0.062541965941516,"Weak"
"1205",1017,"Grass","Rock",550,80,120,84,60,96,110,"Ogerpon Cornerstone Mask",0.311023622047244,0.621621621621622,0.322448979591837,0.062541965941516,"Weak"
"1206",1018,"Steel","Dragon",600,90,105,130,125,65,85,"Archaludon",0.350393700787402,0.540540540540541,0.510204081632653,0.0968336736865421,"Weak"
"1207",1019,"Grass","Dragon",540,106,80,110,120,80,44,"Hydrapple",0.413385826771654,0.405405405405405,0.428571428571429,0.0720237922962332,"Weak"
"1208",1020,"Fire","Dragon",590,105,115,121,65,93,91,"Gouging Fire",0.409448818897638,0.594594594594595,0.473469387755102,0.115468989059765,"Weak"
"1209",1021,"Electric","Dragon",590,125,73,91,137,89,75,"Raging Bolt",0.488188976377953,0.367567567567568,0.351020408163265,0.0631879566212525,"Weak"
"1210",1022,"Rock","Psychic",590,90,120,80,68,108,124,"Iron Boulder",0.350393700787402,0.621621621621622,0.306122448979592,0.066877234843714,"Weak"
"1211",1023,"Steel","Psychic",590,90,72,100,122,108,98,"Iron Crown",0.350393700787402,0.362162162162162,0.387755102040816,0.0494058666411872,"Weak"
"1212",1024,"Normal","",450,90,65,85,65,85,60,"Terapagos Normal Form",0.350393700787402,0.324324324324324,0.326530612244898,0.0373073306956322,"Weak"
"1213",1024,"Normal","",600,95,95,110,105,110,85,"Terapagos Terastal Form",0.37007874015748,0.486486486486487,0.428571428571429,0.0773592740096677,"Weak"
"1214",1024,"Normal","",700,160,105,110,130,110,85,"Terapagos Stellar Form",0.625984251968504,0.540540540540541,0.428571428571429,0.14521565682668,"Weak"
"1215",1025,"Poison","Ghost",600,88,88,160,88,88,88,"Pecharunt",0.34251968503937,0.448648648648649,0.63265306122449,0.0974204246669939,"Weak"
